state,expenditure,year,raw,inf_adj,inf_adj_perchild
Georgia,Medicaid_CHIP,2000,1278142,1741674.375,0.75800609588623
Hawaii,Medicaid_CHIP,2000,139270.90625,189779.046875,0.610746383666992
Idaho,Medicaid_CHIP,2000,155881.015625,212413,0.539811193943024
Illinois,Medicaid_CHIP,2000,1524623,2077544.5,0.606428265571594
Indiana,Medicaid_CHIP,2000,807411.375,1100228.125,0.659894406795502
Iowa,Medicaid_CHIP,2000,387436.5625,527944.75,0.676894783973694
Kansas,Medicaid_CHIP,2000,308796.8125,420785.40625,0.556466400623322
Kentucky,Medicaid_CHIP,2000,871754.6875,1187906.25,1.12816321849823
Louisiana,Medicaid_CHIP,2000,801518.625,1092198.25,0.845331788063049
Maine,Medicaid_CHIP,2000,346077.34375,471586.125,1.477863073349
Maryland,Medicaid_CHIP,2000,874381.25,1191485.375,0.835547864437103
Massachusetts,Medicaid_CHIP,2000,1085594.625,1479297.625,0.93203067779541
Michigan,Medicaid_CHIP,2000,1194116.75,1627176.5,0.593736290931702
Minnesota,Medicaid_CHIP,2000,743429.0625,1013041.875,0.742140531539917
Mississippi,Medicaid_CHIP,2000,497094.75,677371.6875,0.824285805225372
Missouri,Medicaid_CHIP,2000,931359.875,1269127.875,0.839644074440002
Montana,Medicaid_CHIP,2000,128034.125,174467.125,0.714142382144928
Nebraska,Medicaid_CHIP,2000,266032.90625,362512.6875,0.759541988372803
Nevada,Medicaid_CHIP,2000,197644.34375,269322.25,0.497498393058777
New Hampshire,Medicaid_CHIP,2000,171534.78125,233743.78125,0.713383853435516
New Jersey,Medicaid_CHIP,2000,1251899.375,1705914.625,0.778677701950073
New Mexico,Medicaid_CHIP,2000,442479.4375,602949.5,1.12314772605896
New York,Medicaid_CHIP,2000,5331475.5,7264994.5,1.46910262107849
North Carolina,Medicaid_CHIP,2000,1406994.875,1917257.125,0.922839462757111
North Dakota,Medicaid_CHIP,2000,72029.0546875,98151.1875,0.57252711057663
Ohio,Medicaid_CHIP,2000,1361982.625,1855920.75,0.608400642871857
Oklahoma,Medicaid_CHIP,2000,458033.09375,624143.875,0.659365892410278
Oregon,Medicaid_CHIP,2000,559318.8125,762162,0.849501848220825
Pennsylvania,Medicaid_CHIP,2000,2738625.5,3731818.5,1.20673191547394
Rhode Island,Medicaid_CHIP,2000,210922.296875,287415.625,1.08715128898621
South Carolina,Medicaid_CHIP,2000,679011.0625,925261.9375,0.86269336938858
South Dakota,Medicaid_CHIP,2000,108852.6796875,148329.3125,0.688811302185059
Tennessee,Medicaid_CHIP,2000,1556137.375,2120487.75,1.43333148956299
Texas,Medicaid_CHIP,2000,3214500.75,4380275,0.702153742313385
Utah,Medicaid_CHIP,2000,216726.09375,295324.21875,0.384347081184387
Vermont,Medicaid_CHIP,2000,160601.203125,218845.015625,1.39726364612579
Virginia,Medicaid_CHIP,2000,646423.3125,880855.875,0.479029327630997
Washington,Medicaid_CHIP,2000,1144227.25,1559194,0.973323404788971
West Virginia,Medicaid_CHIP,2000,290407.40625,395726.875,0.927508056163788
Wisconsin,Medicaid_CHIP,2000,627330,854838.1875,0.588802099227905
Wyoming,Medicaid_CHIP,2000,53960.12109375,73529.359375,0.536440491676331
Alabama,pubhealth,2000,837492,1141217.75,0.960962355136871
Alaska,pubhealth,2000,156950,213869.65625,1.07064914703369
Arizona,pubhealth,2000,911551,1242135.125,0.857479333877563
Arkansas,pubhealth,2000,308573,420480.4375,0.583990037441254
California,pubhealth,2000,8770679,11951463,1.22444128990173
Colorado,pubhealth,2000,466956,636302.75,0.544482827186584
Connecticut,pubhealth,2000,427246,582191.5,0.657850921154022
Delaware,pubhealth,2000,213026,290282.25,1.40666520595551
District of Columbia,pubhealth,2000,261496,356330.4375,2.8869731426239
Florida,pubhealth,2000,3004254,4093780,1.06114840507507
Georgia,pubhealth,2000,1025255,1397075.125,0.608030676841736
Hawaii,pubhealth,2000,383668,522809.46875,1.68250381946564
Idaho,pubhealth,2000,137031,186726.8125,0.474534153938293
Illinois,pubhealth,2000,2402208,3273395.5,0.955493211746216
Indiana,pubhealth,2000,554963,756226.5,0.453569263219833
Iowa,pubhealth,2000,361751,492944.03125,0.632019221782684
Kansas,pubhealth,2000,398936,543614.5625,0.71890139579773
Kentucky,pubhealth,2000,535577,729809.9375,0.693105816841125
Louisiana,pubhealth,2000,539534,735202,0.569026410579681
Maine,pubhealth,2000,292597,398710.5625,1.24948465824127
Maryland,pubhealth,2000,896342,1221410.375,0.856533229351044
Massachusetts,pubhealth,2000,1547050,2108104.75,1.32821023464203
Michigan,pubhealth,2000,2462808,3355972.75,1.22455239295959
Minnesota,pubhealth,2000,700166,954089,0.698952496051788
Mississippi,pubhealth,2000,284381,387514.9375,0.471562445163727
Missouri,pubhealth,2000,757855,1032699.5,0.683225095272064
Montana,pubhealth,2000,244010,332502.9375,1.36102688312531
Nebraska,pubhealth,2000,117966,160747.671875,0.336800932884216
Nevada,pubhealth,2000,166690,227141.984375,0.419582009315491
New Hampshire,pubhealth,2000,116564,158837.234375,0.484769761562347
New Jersey,pubhealth,2000,1012360,1379503.625,0.629684925079346
New Mexico,pubhealth,2000,324093,441628.9375,0.822646915912628
New York,pubhealth,2000,2913636,3970298.5,0.80286031961441
North Carolina,pubhealth,2000,1672256,2278718.25,1.09682273864746
North Dakota,pubhealth,2000,47226,64353.03515625,0.375378638505936
Ohio,pubhealth,2000,2690853,3666720.75,1.20201003551483
Oklahoma,pubhealth,2000,400238,545388.75,0.576166391372681
Oregon,pubhealth,2000,685265,933783.9375,1.04079079627991
Pennsylvania,pubhealth,2000,2372717,3233209.25,1.04550015926361
Rhode Island,pubhealth,2000,152555,207880.765625,0.786310195922852
South Carolina,pubhealth,2000,755757,1029840.6875,0.960200250148773
South Dakota,pubhealth,2000,76406,104115.484375,0.483491241931915
Tennessee,pubhealth,2000,817707,1114257.5,0.753175914287567
Texas,pubhealth,2000,2275989,3101401.75,0.497151613235474
Utah,pubhealth,2000,287201,391357.625,0.509328901767731
Vermont,pubhealth,2000,76425,104141.375,0.664913237094879
Virginia,pubhealth,2000,925569,1261236.875,0.6858891248703
Washington,pubhealth,2000,1658280,2259673.75,1.41059637069702
West Virginia,pubhealth,2000,205724,280332.09375,0.657044768333435
Wisconsin,pubhealth,2000,1017630,1386684.875,0.955131590366364
Wyoming,pubhealth,2000,86286,117578.578125,0.857805788516998
Alabama,other_health,2000,4762114,6489147.5,5.46418619155884
Alaska,other_health,2000,342585.6875,466828.1875,2.33698034286499
Arizona,other_health,2000,1499649,2043513.375,1.41069233417511
Arkansas,other_health,2000,1686279.25,2297827.25,3.19136905670166
California,other_health,2000,19239760,26217272,2.68599009513855
Colorado,other_health,2000,1840407.125,2507851.25,2.14596247673035
Connecticut,other_health,2000,2936422,4001348,4.52134847640991
Delaware,other_health,2000,258330.1875,352016.5,1.70582032203674
District of Columbia,other_health,2000,982439.625,1338732.25,10.8463487625122
Florida,other_health,2000,9292258,12662199,3.28216767311096
Georgia,other_health,2000,5338592,7274691.5,3.16606855392456
Hawaii,other_health,2000,711413.125,969415,3.11976838111877
Idaho,other_health,2000,781656,1065132.25,2.70685076713562
Illinois,other_health,2000,5239935,7140255.5,2.08421659469604
Indiana,other_health,2000,4003147.5,5454933.5,3.27175807952881
Iowa,other_health,2000,2352446.5,3205587.25,4.1099853515625
Kansas,other_health,2000,1172132.25,1597219,2.11223745346069
Kentucky,other_health,2000,2819748.25,3842361.25,3.64911842346191
Louisiana,other_health,2000,4328478.5,5898249.5,4.56508493423462
Maine,other_health,2000,777199.625,1059059.75,3.31889605522156
Maryland,other_health,2000,2047510.75,2790063.25,1.95657575130463
Massachusetts,other_health,2000,4328038.5,5897649.5,3.71581077575684
Michigan,other_health,2000,5076967,6918185.5,2.52435922622681
Minnesota,other_health,2000,3739028,5095028,3.73254752159119
Mississippi,other_health,2000,3158617.25,4304125,5.23763990402222
Missouri,other_health,2000,3254342,4434565.5,2.93387031555176
Montana,other_health,2000,309369.875,421566.28125,1.72558784484863
Nebraska,other_health,2000,1029674.125,1403096.875,2.93978953361511
Nevada,other_health,2000,934267.625,1273090.125,2.35168194770813
New Hampshire,other_health,2000,646628.25,881135.1875,2.68921637535095
New Jersey,other_health,2000,3830297.5,5219397.5,2.38243365287781
New Mexico,other_health,2000,1154314.5,1572939.5,2.93000221252441
New York,other_health,2000,22092778,30104970,6.0877251625061
North Carolina,other_health,2000,6337000,8635183,4.15640020370483
North Dakota,other_health,2000,333301.9375,454177.59375,2.64927005767822
Ohio,other_health,2000,7273622.5,9911482,3.24914312362671
Oklahoma,other_health,2000,782136.875,1065787.5,1.12593257427216
Oregon,other_health,2000,2744270.25,3739510.25,4.16803884506226
Pennsylvania,other_health,2000,6489311.5,8842732,2.85941219329834
Rhode Island,other_health,2000,640048.6875,872169.4375,3.29898595809937
South Carolina,other_health,2000,4106194,5595351,5.21697902679443
South Dakota,other_health,2000,275896.3125,375953.1875,1.74585044384003
Tennessee,other_health,2000,3956207.5,5390970,3.6439950466156
Texas,other_health,2000,11609013,15819150,2.5357940196991
Utah,other_health,2000,1073168.875,1462365.5,1.90318250656128
Vermont,other_health,2000,306512.8125,417673.09375,2.66672468185425
Virginia,other_health,2000,3794869.75,5171121.5,2.81217265129089
Washington,other_health,2000,3569985.75,4864680.5,3.03676605224609
West Virginia,other_health,2000,1475279.625,2010306.125,4.71177291870117
Wisconsin,other_health,2000,2757755,3757885.5,2.58838558197021
Wyoming,other_health,2000,507608.875,691698.875,5.04635524749756
Alabama,HCD,2000,253965,346068.21875,0.291406720876694
Alaska,HCD,2000,97187,132432.9375,0.662970185279846
Arizona,HCD,2000,279118,380343.25,0.262561202049255
Arkansas,HCD,2000,100442,136868.40625,0.190091580152512
California,HCD,2000,3160003,4306013,0.441156059503555
Colorado,HCD,2000,315753,430264.34375,0.368176221847534
Connecticut,HCD,2000,388505,529400.625,0.598199546337128
Delaware,HCD,2000,72479,98764.3125,0.478597372770309
District of Columbia,HCD,2000,57168,77900.609375,0.63114720582962
Florida,HCD,2000,818531,1115380.375,0.28911766409874
Georgia,HCD,2000,431454,587925.5625,0.255875140428543
Hawaii,HCD,2000,170704,232611.703125,0.748590290546417
Idaho,HCD,2000,21791,29693.748046875,0.0754615664482117
Illinois,HCD,2000,968908,1320293.25,0.385389178991318
Indiana,HCD,2000,372919,508162.21875,0.304785341024399
Iowa,HCD,2000,108093,147294.125,0.188850492238998
Kansas,HCD,2000,99213,135193.703125,0.178786501288414
Kentucky,HCD,2000,129421,176356.96875,0.167487502098083
Louisiana,HCD,2000,270412,368479.90625,0.28519344329834
Maine,HCD,2000,100930,137533.390625,0.431004047393799
Maryland,HCD,2000,501890,683906,0.479599833488464
Massachusetts,HCD,2000,1053497,1435559.375,0.904473423957825
Michigan,HCD,2000,219389,298952.84375,0.109084144234657
Minnesota,HCD,2000,383023,521930.53125,0.382359117269516
Mississippi,HCD,2000,108765,148209.828125,0.180354833602905
Missouri,HCD,2000,251930,343295.21875,0.227121159434319
Montana,HCD,2000,48554,66162.6484375,0.270822077989578
Nebraska,HCD,2000,95749,130473.4375,0.273369908332825
Nevada,HCD,2000,111057,151333.046875,0.279545962810516
New Hampshire,HCD,2000,85466,116461.1953125,0.355438470840454
New Jersey,HCD,2000,662126,902253.375,0.411840409040451
New Mexico,HCD,2000,80345,109483.0078125,0.203940108418465
New York,HCD,2000,2640989,3598773,0.727731704711914
North Carolina,HCD,2000,518131,706036.9375,0.33983901143074
North Dakota,HCD,2000,55831,76078.734375,0.443775981664658
Ohio,HCD,2000,830196,1131275.75,0.370850384235382
Oklahoma,HCD,2000,125563,171099.8125,0.180755406618118
Oregon,HCD,2000,392593,534971.1875,0.596276104450226
Pennsylvania,HCD,2000,933518,1272068.625,0.411339908838272
Rhode Island,HCD,2000,115218,157003.09375,0.593865156173706
South Carolina,HCD,2000,167489,228230.75,0.212797209620476
South Dakota,HCD,2000,29977,40848.4921875,0.189692124724388
Tennessee,HCD,2000,293025,399293.78125,0.269900321960449
Texas,HCD,2000,945245,1288048.625,0.206472903490067
Utah,HCD,2000,97837,133318.671875,0.173506394028664
Vermont,HCD,2000,75179,102443.5,0.654072821140289
Virginia,HCD,2000,567244,772961.3125,0.420353829860687
Washington,HCD,2000,433259,590385.1875,0.368546634912491
West Virginia,HCD,2000,92288,125757.265625,0.294750958681107
Wisconsin,HCD,2000,266570,363244.5625,0.250198423862457
Wyoming,HCD,2000,6525,8891.36328125,0.0648677945137024
Alabama,lib,2000,59130,80574.1484375,0.0678474605083466
Alaska,lib,2000,23480,31995.283203125,0.160171017050743
Arizona,lib,2000,106788,145515.859375,0.100453518331051
Arkansas,lib,2000,42457,57854.50390625,0.0803520232439041
California,lib,2000,735967,1002873.625,0.102745570242405
Colorado,lib,2000,119425,162735.796875,0.13925264775753
Connecticut,lib,2000,105977,144410.734375,0.163177818059921
Delaware,lib,2000,19759,26924.8203125,0.130473732948303
District of Columbia,lib,2000,25130,34243.671875,0.277440696954727
Florida,lib,2000,274939,374648.6875,0.0971126556396484
Georgia,lib,2000,88421,120487.859375,0.052438348531723
Hawaii,lib,2000,0,0,0
Idaho,lib,2000,22666,30886.076171875,0.0784916579723358
Illinois,lib,2000,418241,569920.75,0.166357964277267
Indiana,lib,2000,183281,249749.890625,0.149794906377792
Iowa,lib,2000,77014,104943.984375,0.134552016854286
Kansas,lib,2000,64187,87465.125,0.11566799134016
Kentucky,lib,2000,47823,65166.54296875,0.0618891417980194
Louisiana,lib,2000,78722,107271.40625,0.0830251574516296
Maine,lib,2000,25999,35427.82421875,0.111024208366871
Maryland,lib,2000,179081,244026.71875,0.171127572655678
Massachusetts,lib,2000,199559,271931.28125,0.171330153942108
Michigan,lib,2000,258374,352076.1875,0.128468185663223
Minnesota,lib,2000,128413,174983.40625,0.128190442919731
Mississippi,lib,2000,40830,55637.453125,0.0677045732736588
Missouri,lib,2000,113004,153986.15625,0.10187591612339
Montana,lib,2000,15120,20603.435546875,0.0843355804681778
Nebraska,lib,2000,28487,38818.125,0.0813323184847832
Nevada,lib,2000,48640,66279.8359375,0.122433669865131
New Hampshire,lib,2000,23031,31383.447265625,0.0957819893956184
New Jersey,lib,2000,228446,311294.46875,0.14209271967411
New Mexico,lib,2000,27695,37738.8984375,0.0702983513474464
New York,lib,2000,729272,993750.5625,0.200952872633934
North Carolina,lib,2000,140064,190859.765625,0.091867133975029
North Dakota,lib,2000,8207,11183.359375,0.0652338191866875
Ohio,lib,2000,327893,446807.03125,0.146470531821251
Oklahoma,lib,2000,56881,77509.5234375,0.081883579492569
Oregon,lib,2000,104645,142595.671875,0.158936396241188
Pennsylvania,lib,2000,147410,200869.875,0.0649538785219193
Rhode Island,lib,2000,22359,30467.740234375,0.115244410932064
South Carolina,lib,2000,63341,86312.3203125,0.0804756656289101
South Dakota,lib,2000,13228,18025.28125,0.0837057530879974
Tennessee,lib,2000,69191,94283.8828125,0.0637306496500969
Texas,lib,2000,249888,340512.65625,0.054583840072155
Utah,lib,2000,55145,75143.9453125,0.0977954193949699
Vermont,lib,2000,10071,13723.3603515625,0.0876197814941406
Virginia,lib,2000,191115,260424.96875,0.141624972224236
Washington,lib,2000,178980,243889.078125,0.152247220277786
West Virginia,lib,2000,20953,28551.837890625,0.0669200420379639
Wisconsin,lib,2000,162718,221729.484375,0.15272456407547
Wyoming,lib,2000,14775,20133.318359375,0.146884545683861
Alabama,parkrec,2000,216101,294472.4375,0.24796050786972
Alaska,parkrec,2000,48002,65410.45703125,0.327450126409531
Arizona,parkrec,2000,329591,449120.84375,0.310040205717087
Arkansas,parkrec,2000,103866,141534.15625,0.196571663022041
California,parkrec,2000,2576541,3510952.25,0.359701156616211
Colorado,parkrec,2000,549333,748554.6875,0.640536546707153
Connecticut,parkrec,2000,168828,230055.34375,0.259952485561371
Delaware,parkrec,2000,37588,51219.70703125,0.248203188180923
District of Columbia,parkrec,2000,50985,69475.2734375,0.562885522842407
Florida,parkrec,2000,1108440,1510428.125,0.391517966985703
Georgia,parkrec,2000,396491,540282.875,0.235140234231949
Hawaii,parkrec,2000,125472,170975.8125,0.550233840942383
Idaho,parkrec,2000,71844,97899.0234375,0.248793557286263
Illinois,parkrec,2000,1530170,2085103.125,0.608634650707245
Indiana,parkrec,2000,295318,402418.34375,0.24136233329773
Iowa,parkrec,2000,179918,245167.265625,0.314336746931076
Kansas,parkrec,2000,145236,197907.453125,0.26172211766243
Kentucky,parkrec,2000,175814,239574.90625,0.227526038885117
Louisiana,parkrec,2000,267505,364518.65625,0.282127529382706
Maine,parkrec,2000,48583,66202.1640625,0.207465261220932
Maryland,parkrec,2000,457433,623326.125,0.437117248773575
Massachusetts,parkrec,2000,201586,274693.40625,0.173070430755615
Michigan,parkrec,2000,488831,666111,0.243055552244186
Minnesota,parkrec,2000,477124,650158.3125,0.47629702091217
Mississippi,parkrec,2000,110599,150708.953125,0.183395981788635
Missouri,parkrec,2000,322037,438827.28125,0.290324360132217
Montana,parkrec,2000,38929,53047.03515625,0.217136234045029
Nebraska,parkrec,2000,98437,134136.265625,0.28104430437088
Nevada,parkrec,2000,291873,397723.96875,0.734685063362122
New Hampshire,parkrec,2000,49837,67910.9375,0.207263544201851
New Jersey,parkrec,2000,570964,778030.4375,0.355137914419174
New Mexico,parkrec,2000,163417,222681.984375,0.41480216383934
New York,parkrec,2000,1278418,1742050.5,0.352271556854248
North Carolina,parkrec,2000,411433,560643.75,0.269856423139572
North Dakota,parkrec,2000,73661,100374.9765625,0.585498750209808
Ohio,parkrec,2000,612616,834788,0.273656934499741
Oklahoma,parkrec,2000,173341,236205.03125,0.2495346814394
Oregon,parkrec,2000,247674,337495.71875,0.376170992851257
Pennsylvania,parkrec,2000,463265,631273.1875,0.204130381345749
Rhode Island,parkrec,2000,39071,53240.53125,0.201382622122765
South Carolina,parkrec,2000,180179,245522.921875,0.228920042514801
South Dakota,parkrec,2000,63204,86125.6328125,0.399949997663498
Tennessee,parkrec,2000,359279,489575.53125,0.330925762653351
Texas,parkrec,2000,891919,1215383.375,0.194824740290642
Utah,parkrec,2000,169150,230494.125,0.299974530935287
Vermont,parkrec,2000,18203,24804.51953125,0.158369854092598
Virginia,parkrec,2000,483022,658195.3125,0.357941478490829
Washington,parkrec,2000,454433,619238.1875,0.386558055877686
West Virginia,parkrec,2000,93914,127972.953125,0.29994410276413
Wisconsin,parkrec,2000,370071,504281.34375,0.347342818975449
Wyoming,parkrec,2000,42323,57671.90625,0.420750916004181
Alabama,PK12ed,2001,4140052.5,5509615,4.65103387832642
Alaska,PK12ed,2001,1188460.5,1581612.75,7.94772291183472
Arizona,PK12ed,2001,4427480.5,5892126.5,4.00236558914185
Arkansas,PK12ed,2001,2451202,3262079.25,4.54216623306274
California,PK12ed,2001,41025508,54597072,5.55902099609375
Colorado,PK12ed,2001,4487114,5971487,5.01439046859741
Connecticut,PK12ed,2001,5027140,6690158,7.50292778015137
Delaware,PK12ed,2001,974989.5,1297523.75,6.23656558990479
District of Columbia,PK12ed,2001,910714.5,1211986.125,9.78631496429443
Florida,PK12ed,2001,14015765,18652292,4.76008462905884
Georgia,PK12ed,2001,9645792,12836697,5.49522495269775
Hawaii,PK12ed,2001,1129801.5,1503548.875,4.84704637527466
Idaho,PK12ed,2001,1330691,1770894.125,4.46660852432251
Illinois,PK12ed,2001,14146961,18826888,5.49316930770874
Indiana,PK12ed,2001,6399746.5,8516834,5.10012674331665
Iowa,PK12ed,2001,3103548.5,4130227,5.33605194091797
Kansas,PK12ed,2001,2948670.5,3924114.25,5.21289920806885
Kentucky,PK12ed,2001,3494221,4650137,4.4228048324585
Louisiana,PK12ed,2001,4477461.5,5958641.5,4.66465282440186
Maine,PK12ed,2001,1562186.5,2078970.25,6.53747797012329
Maryland,PK12ed,2001,6217327,8274068.5,5.74730157852173
Massachusetts,PK12ed,2001,8282041,11021806,6.91626787185669
Michigan,PK12ed,2001,13119811,17459948,6.37944984436035
Minnesota,PK12ed,2001,6150938,8185717.5,5.99146366119385
Mississippi,PK12ed,2001,2493235,3318017,4.07354068756104
Missouri,PK12ed,2001,5833379,7763107,5.14539003372192
Montana,PK12ed,2001,971995.5,1293539.375,5.35911130905151
Nebraska,PK12ed,2001,1861031.5,2476675.5,5.20708179473877
Nevada,PK12ed,2001,1934425,2574348.25,4.59939098358154
New Hampshire,PK12ed,2001,1469713,1955905.75,5.93054533004761
New Jersey,PK12ed,2001,13820710,18392710,8.33016777038574
New Mexico,PK12ed,2001,1960039,2608435.5,4.89868211746216
New York,PK12ed,2001,31398412,41785256,8.46381568908691
North Carolina,PK12ed,2001,7818608,10405066,4.91279602050781
North Dakota,PK12ed,2001,635597,845857.5625,5.05131340026855
Ohio,PK12ed,2001,13021845,17329574,5.70342206954956
Oklahoma,PK12ed,2001,3536054.5,4705809.5,5.00880718231201
Oregon,PK12ed,2001,3900159.5,5190363.5,5.78114461898804
Pennsylvania,PK12ed,2001,13935164,18545028,6.01780319213867
Rhode Island,PK12ed,2001,1402344.5,1866251.25,7.04152774810791
South Carolina,PK12ed,2001,4254415.5,5661810,5.2519965171814
South Dakota,PK12ed,2001,737159.5,981017.75,4.60372877120972
Tennessee,PK12ed,2001,4993365,6645210,4.47360563278198
Texas,PK12ed,2001,24460490,32552214,5.15677881240845
Utah,PK12ed,2001,2215334,2948184,3.81923246383667
Vermont,PK12ed,2001,841559,1119953.375,7.17941856384277
Virginia,PK12ed,2001,8517032,11334534,6.10247755050659
Washington,PK12ed,2001,6468907.5,8608874,5.37408399581909
West Virginia,PK12ed,2001,2025897,2696079.75,6.41253471374512
Wisconsin,PK12ed,2001,7021194,9343861,6.4451265335083
Wyoming,PK12ed,2001,711298,946601.0625,7.04373931884766
Alabama,highered,2001,1145855.5,1524913.625,1.28728151321411
Alaska,highered,2001,285804,380350.25,1.91128861904144
Arizona,highered,2001,1361458,1811839.125,1.23073434829712
Arkansas,highered,2001,661648.5,880527.0625,1.22605860233307
California,highered,2001,11048932,14704007,1.49714767932892
Colorado,highered,2001,1122641.5,1494020.25,1.25456202030182
Connecticut,highered,2001,769192,1023646.8125,1.14800691604614
Delaware,highered,2001,243995.5,324711.15625,1.56072866916656
District of Columbia,highered,2001,61852,82313.1328125,0.66464638710022
Florida,highered,2001,2971961.5,3955110,1.00934827327728
Georgia,highered,2001,1935441,2575700.25,1.10262417793274
Hawaii,highered,2001,463327.5,616599.9375,1.98775601387024
Idaho,highered,2001,325710.5,433458.125,1.09328258037567
Illinois,highered,2001,2794277.5,3718646.75,1.08499908447266
Indiana,highered,2001,1271420.5,1692016.5,1.01322841644287
Iowa,highered,2001,965961,1285508.625,1.6608145236969
Kansas,highered,2001,917695.5,1221276.5,1.62237668037415
Kentucky,highered,2001,1067319.5,1420397.25,1.35095798969269
Louisiana,highered,2001,932300.5,1240712.875,0.9712775349617
Maine,highered,2001,219549,292177.5625,0.918774247169495
Maryland,highered,2001,1523476.5,2027454.625,1.40830278396606
Massachusetts,highered,2001,1086849,1446387.25,0.907619118690491
Michigan,highered,2001,2737521,3643114.75,1.33110749721527
Minnesota,highered,2001,1347730.5,1793570.5,1.31278812885284
Mississippi,highered,2001,879176,1170014.375,1.43643057346344
Missouri,highered,2001,1090119,1450739,0.961550295352936
Montana,highered,2001,191351,254651.4375,1.05501651763916
Nebraska,highered,2001,594904.5,791703.625,1.66451573371887
Nevada,highered,2001,408240,543289.0625,0.970653057098389
New Hampshire,highered,2001,120792.5,160751.625,0.487418591976166
New Jersey,highered,2001,1720191.5,2289244.5,1.03681242465973
New Mexico,highered,2001,861218,1146115.75,2.15242290496826
New York,highered,2001,3903560,5194888.5,1.05225098133087
North Carolina,highered,2001,2668048,3550659.5,1.6764589548111
North Dakota,highered,2001,221775.5,295140.59375,1.76252794265747
Ohio,highered,2001,1950083,2595186,0.854114532470703
Oklahoma,highered,2001,827988,1101893,1.17284166812897
Oregon,highered,2001,1147450.5,1527036.25,1.70084750652313
Pennsylvania,highered,2001,1975655,2629217.5,0.853172779083252
Rhode Island,highered,2001,179695,239139.53125,0.902294158935547
South Carolina,highered,2001,935007.5,1244315.375,1.15424931049347
South Dakota,highered,2001,144751,192635.78125,0.904002904891968
Tennessee,highered,2001,1273310.5,1694531.75,1.14077162742615
Texas,highered,2001,5684405.5,7564852,1.19839072227478
Utah,highered,2001,893713,1189360.375,1.54075992107391
Vermont,highered,2001,101232.5,134721.015625,0.863623917102814
Virginia,highered,2001,1667533.5,2219166.75,1.19479238986969
Washington,highered,2001,1760431,2342795.5,1.46248853206635
West Virginia,highered,2001,442782.5,589258.5,1.401531457901
Wisconsin,highered,2001,1725017.5,2295667,1.58348512649536
Wyoming,highered,2001,192994.5,256838.609375,1.9111579656601
Alabama,edsubs,2001,165743.5,220572.765625,0.186200201511383
Alaska,edsubs,2001,7080,9422.1201171875,0.0473468601703644
Arizona,edsubs,2001,153468.5,204237.09375,0.138732850551605
Arkansas,edsubs,2001,143774.5,191336.25,0.266419351100922
California,edsubs,2001,1455108.5,1936470,0.197169497609138
Colorado,edsubs,2001,127223.5,169310.046875,0.142173409461975
Connecticut,edsubs,2001,114995,153036.265625,0.17162823677063
Delaware,edsubs,2001,52739,70185.484375,0.337347507476807
District of Columbia,edsubs,2001,0,0,0
Florida,edsubs,2001,663336.5,882773.5,0.225284740328789
Georgia,edsubs,2001,570852.5,759695.0625,0.325215697288513
Hawaii,edsubs,2001,6974.5,9281.7197265625,0.0299218241125345
Idaho,edsubs,2001,29343,39049.8984375,0.0984929651021957
Illinois,edsubs,2001,698940,930154.9375,0.271393686532974
Indiana,edsubs,2001,300822,400336.3125,0.239732965826988
Iowa,edsubs,2001,176056.5,234297.390625,0.302700817584991
Kansas,edsubs,2001,126809,168758.421875,0.22418324649334
Kentucky,edsubs,2001,227770,303118.125,0.288299530744553
Louisiana,edsubs,2001,303920.5,404459.8125,0.316626638174057
Maine,edsubs,2001,41834,55673.01953125,0.175067991018295
Maryland,edsubs,2001,273007,363319.875,0.252367854118347
Massachusetts,edsubs,2001,214697,285720.46875,0.179291784763336
Michigan,edsubs,2001,266100,354128,0.129389956593513
Minnesota,edsubs,2001,293764,390943.46875,0.286147624254227
Mississippi,edsubs,2001,144016.5,191658.296875,0.235299542546272
Missouri,edsubs,2001,197308,262579.0625,0.174037486314774
Montana,edsubs,2001,42491,56547.359375,0.234274730086327
Nebraska,edsubs,2001,54357.5,72339.390625,0.152089819312096
Nevada,edsubs,2001,30959.5,41201.1484375,0.0736109390854836
New Hampshire,edsubs,2001,48032,63921.3671875,0.193817406892776
New Jersey,edsubs,2001,359542,478481.34375,0.216707035899162
New Mexico,edsubs,2001,95650,127291.78125,0.239055916666985
New York,edsubs,2001,960137,1277758,0.258816361427307
North Carolina,edsubs,2001,254694,338948.8125,0.160036116838455
North Dakota,edsubs,2001,18270,24313.861328125,0.145198121666908
Ohio,edsubs,2001,842789,1121590.25,0.36913213133812
Oklahoma,edsubs,2001,113511,151061.34375,0.160787880420685
Oregon,edsubs,2001,89428,119011.4921875,0.132557690143585
Pennsylvania,edsubs,2001,621848.5,827560.9375,0.268540918827057
Rhode Island,edsubs,2001,36783.5,48951.7734375,0.184699282050133
South Carolina,edsubs,2001,208115,276961.09375,0.256914079189301
South Dakota,edsubs,2001,9613.5,12793.72265625,0.0600384920835495
Tennessee,edsubs,2001,123987.5,165003.546875,0.111081637442112
Texas,edsubs,2001,513393,683227.5,0.108233906328678
Utah,edsubs,2001,56274.5,74890.5546875,0.0970171615481377
Vermont,edsubs,2001,52534,69912.6640625,0.448172479867935
Virginia,edsubs,2001,276822.5,368397.59375,0.198344096541405
Washington,edsubs,2001,354238,471422.75,0.294285327196121
West Virginia,edsubs,2001,54471,72490.4375,0.172416061162949
